index,titulo,resumo,URL
238,Lula recebe presidente de Portugal no Palácio do Planalto,Marcelo Rebelo de Sousa faz visita de Estado ao Brasil e participará da 14ª reunião de líderes dos dois países. Primeiro-ministro português integra a comitiva.,https://g1.globo.com/politica/noticia/2025/02/18/lula-recebe-presidente-de-portugal-no-palacio-do-planalto.ghtml
239,PT derruba regra interna que impedia deputados e senadores de tentar a reeleição várias vezes,"Medida valerá, a princípio, para 2026 e pode ser revista futuramente. Também foi definido regulamento para as eleições diretas para a presidência da sigla.",https://g1.globo.com/politica/noticia/2025/02/18/pt-derruba-regra-interna-que-impedia-deputados-e-senadores-de-tentar-a-reeleicao-varias-vezes.ghtml
240,Casa de advogado aliado de Lula vira ‘território proibido’ após críticas ao presidente,Aliados de Lula que haviam confirmado presença em evento do criminalista não compareceram após ele afirmar que o presidente ‘está capturado’ por um grupo. O blog apurou que a ordem partiu do Palácio do Planalto. Apenas alguns integrantes que não sabiam da 'proibição' compareceram.,https://g1.globo.com/politica/blog/octavio-guedes/post/2025/02/18/casa-de-advogado-aliado-de-lula-vira-territorio-proibido-apos-criticas-ao-presidente.ghtml
241,Lula publica mensagem com desejo de melhoras ao papa Francisco,Presidente fez postagem em uma rede social nesta terça-feira. Lula destacou o papel do pontífice como referência de solidariedade e dedicação pela paz no mundo.,https://g1.globo.com/politica/noticia/2025/02/18/lula-publica-mensagem-com-desejo-de-melhoras-ao-papa-francisco.ghtml
242,Hamas confirma novas libertações de reféns israelenses esta semana; corpo de bebê de 8 meses volta a Israel nesta quinta,Anúncio foi feito nesta terça-feira (18) por chefe do grupo que afirmou que os corpos de quatro reféns que acabaram morrendo na Faixa de Gaza durante a guerra serão devolvidos na próxima quinta (20) e seis vivos serão libertados no sábado (22).,https://g1.globo.com/mundo/noticia/2025/02/18/hamas-confirma-novas-libertacoes-de-refens-israelenses-esta-semana.ghtml
243,Deputado Afonso Motta exonera assessor alvo da PF por supostos desvios de emendas da saúde,"PF identificou 'contrato de propina' que previa comissão de 6% para empresa que intermediava repasse de emendas a hospital no RS. Deputado é citado, mas não foi alvo da operação.",https://g1.globo.com/politica/noticia/2025/02/18/deputado-afonso-motta-exonera-assessor-alvo-da-pf-por-supostos-desvios-de-emendas-da-saude.ghtml
244,"Moraes pode derrubar sigilo de delação de Cid após denúncias, aposta MPF","Com investigações encerradas pela PF e obrigação de acesso de dados às partes, procuradores veem histórico pró-publicidade.",https://g1.globo.com/politica/blog/daniela-lima/post/2025/02/18/moraes-pode-derrubar-sigilo-de-delacao-de-cid-apos-denuncias-aposta-mpf.ghtml
245,Jovem de Três Rios é baleado durante assalto na Linha Vermelha no RJ,"Vítima e amigos seguiam de Três Rios para a praia do Leme, quando foram abordados por criminosos armados.",https://g1.globo.com/rj/sul-do-rio-costa-verde/noticia/2025/02/18/jovem-de-tres-rios-e-baleado-durante-assalto-na-linha-vermelha-no-rj.ghtml
246,EUA e Rússia excluem Ucrânia da mesa de negociações para encerrar guerra; Zelensky reage,"Início formal das negociações pelo fim da guerra foi acordado por americanos e russos após encontro bilateral em Riade, na Arábia Saudita. Tratativas estão ocorrendo 'pelas costas' de Ucrânia e Europa, diz presidente ucraniano.",https://g1.globo.com/mundo/ucrania-russia/noticia/2025/02/18/eua-e-russia-formarao-equipes-para-negociar-fim-da-guerra-na-ucrania-diz-washington.ghtml
247,Governo discute segurar aumento da mistura de biodiesel no diesel para conter alta dos alimentos,"Percentual passaria dos atuais 14% para 15% no dia 1º de março. Aumento torna combustível mais sustentável, mas também eleva o preço; conselho discute o tema nesta terça.",https://g1.globo.com/economia/noticia/2025/02/18/governo-discute-congelar-percentual-do-biodiesel-no-diesel-em-14percent-para-conter-alta-dos-alimentos.ghtml
248,Série Ouro: União de Maricá homenageia Seu 7 da Lira no carnaval 2025,Agremiação da Região dos Lagos se prepara para a Sapucaí com enredo sobre a entidade e sonha com a vaga na elite do carnaval.,https://g1.globo.com/rj/rio-de-janeiro/carnaval/2025/noticia/2025/02/18/serie-ouro-uniao-de-marica-homenageia-seu-7-da-lira-no-carnaval-2025.ghtml
249,Seu Jorge segue o baile em álbum que alterna suingues carioca e baiano sem misturar os dois universos musicais,"Cantor lança disco festivo, criado com Magary Lord e Peu Meurray, dois importantes artistas de Salvador.",https://g1.globo.com/pop-arte/musica/blog/mauro-ferreira/post/2025/02/18/seu-jorge-segue-o-baile-em-album-que-alterna-suingues-carioca-e-baiano-sem-misturar-os-dois-universos-musicais.ghtml
250,Homem que espancou médica para levar aliança é preso após roubar igreja; ele cumpria pena em liberdade por assalto,"Polícia Civil informou que Shymada Freitas Rocha, de 23 anos, era quem conduzia moto durante assalta no último sábado (15). Ao g1, ela contou que está na UTI e que teve fraturas nas costelas.",https://g1.globo.com/sp/sao-paulo/noticia/2025/02/17/homem-que-espancou-medica-em-sp-e-preso-apos-roubo-em-igreja-evangelica-ele-cumpria-pena-em-liberdade-por-assaltar-farmacia.ghtml
251,'Estar vivo é uma ótima sensação hoje': VÍDEO mostra saída de passageiros de avião que ficou de ponta-cabeça no Canadá,"Jato CRJ900 da Delta Air Lines com 80 ocupantes capotou ao pousar. Ninguém morreu, mas equipes de resgate confirmaram 18 feridos, sendo 3 com gravidade. Causas do incidente ainda não estão claras.",https://g1.globo.com/mundo/noticia/2025/02/17/estar-vivo-e-uma-otima-sensacao-hoje-video-mostra-saida-de-passageiros-de-aviao-que-ficou-de-ponta-cabeca-em-toronto-no-canada.ghtml
252,Carnaval em SP terá mais de três mil policiais disfarçados de foliões e monitoramento por drones,"Desfiles dos blocos de rua da cidade começam neste sábado (22), com o pré-carnaval, e vão até 9 de março, com o pós-folia. Mais de 16 milhões de pessoas são esperadas na capital.",https://g1.globo.com/sp/sao-paulo/carnaval/2025/noticia/2025/02/17/carnaval-em-sp-tera-mais-de-tres-mil-policiais-disfarcados-de-folioes-e-monitoramento-por-drones.ghtml
253,Paulo Maluf tem 19 imóveis penhorados para pagar dívida de R$ 417 milhões,"Processo foi iniciado na Justiça de São Paulo em 1993, ou seja, há 32 anos. Em 2007 a condenação foi definitiva; valores ainda não foram pagos. Defesa do ex-prefeito da capital disse que vai recorrer da decisão.",https://g1.globo.com/sp/sao-paulo/noticia/2025/02/17/paulo-maluf-tem-19-imoveis-penhorados-para-pagar-divida-de-r-417-milhoes.ghtml
254,"Cacau Protásio anuncia que não vai desfilar na União da Ilha por falta de croqui, e escola fala em falta de comunicação",A atriz divulgou uma nota anunciando a saída do desfile deste ano e disse que 'não é um adeus'.,https://g1.globo.com/rj/rio-de-janeiro/carnaval/2025/noticia/2025/02/17/cacau-protassio-anuncia-que-nao-ira-desfilar-na-uniao-da-ilha.ghtml
255,'Não vai dar': sobrevivente da explosão de avião em Ubatuba disse em depoimento que temeu 'pista curta' ao sobrevoar aeroporto,Uma pessoa morreu e outras seis ficaram feridas. Polícia Civil concluiu nesta segunda-feira (17) o inquérito do acidente e encaminhou a investigação para a Polícia Federal.,https://g1.globo.com/sp/vale-do-paraiba-regiao/noticia/2025/02/17/em-depoimento-para-a-policia-sobrevivente-de-explosao-de-aviao-em-ubatuba-contou-que-temeu-pista-curta-do-aeroporto-antes-do-acidente.ghtml
256,Site mostra trajetória de avião que se acidentou no Canadá; VEJA,"Aeronave da Delta decolou de Minneapolis, nos EUA, e se acidentou ao pousar em Toronto menos de duas horas depois, indica FlightRadar24. Há 15 feridos, dois em estado grave.",https://g1.globo.com/mundo/noticia/2025/02/17/site-mostra-trajetoria-de-aviao-que-se-acidentou-no-canada-veja.ghtml
257,Paes quer feriado em 7 de julho para reunião do Brics no Rio,Projeto de Lei foi enviado à Câmara Municipal.,https://g1.globo.com/rj/rio-de-janeiro/noticia/2025/02/17/feriado-em-7-de-julho-reuniao-do-brics-no-rio.ghtml
258,Carnaval 2025: rodízio de SP será suspenso de segunda até a quarta-feira de cinzas,O Rodízio de Veículos Pesados e Zona de Máxima Restrição à Circulação de Caminhões (ZMRC) estão mantidos.,https://g1.globo.com/sp/sao-paulo/carnaval/2025/noticia/2025/02/17/carnaval-2025-rodizio-sera-suspenso-de-segunda-ate-a-quarta-feira-de-cinzas-em-sp.ghtml
259,"Avião da Delta sofre acidente e capota durante pouso em Toronto, no Canadá; veja FOTOS e VÍDEOS","Aeronave vinda de Minneapolis, nos Estados Unidos, capotou na pista nesta segunda-feira (17).",https://g1.globo.com/mundo/noticia/2025/02/17/aviao-da-delta-sofre-acidente-e-capota-durante-pouso-em-toronto-no-canada-veja-fotos-e-videos.ghtml
260,"Sherwin-Williams anuncia acordo com a Basf para comprar tintas Suvinil por US$ 1,15 bilhão",Expectativa das empresas é que o negócio seja concluído no segundo semestre deste ano.,https://g1.globo.com/economia/noticia/2025/02/17/sherwin-williams-suvinil-basf.ghtml
261,"Prefeitura de SP demoliu teatro e escola de capoeira localizados em área tombada sem a autorização necessária, diz Condephaat","Parque do Povo é tombado desde 1995. Segundo órgão de preservação do patrimônio histórico, para realizar qualquer intervenção no local, é preciso pedir uma autorização. Gestão municipal alega que edificações estavam em desacordo com tombamento e que demolição está de acordo com a legislação vigente.",https://g1.globo.com/sp/sao-paulo/noticia/2025/02/17/prefeitura-de-sp-demoliu-teatro-e-escola-de-capoeira-localizados-em-area-tombada-sem-a-autorizacao-necessaria-diz-condephaat.ghtml
262,"'Tenho medo de ver a extrema direita crescer no Brasil, por isso me manifestei', diz advogado aliado de Lula sobre carta","Kakay enviou carta a governistas e a integrantes do PT em que compara os três mandatos de Lula e faz relatos de episódios de como o presidente, em sua análise, mudou.",https://g1.globo.com/politica/blog/julia-duailibi/post/2025/02/17/entrevista-kakay-lula.ghtml
263,Polícia prende mulher por receptação de cilindros de oxigênio de UPAs e hospitais públicos,"Taiane Cristina Mendes de Oliveira, 32 anos, pelo crime de receptação qualificada.",https://g1.globo.com/rj/rio-de-janeiro/noticia/2025/02/18/policia-prende-mulher-por-receptacao-de-cilindros-de-oxigenio.ghtml
264,Policial militar é executado a tiros em Bangu; vítima estava em um carro blindado que não suportou os disparos,"O sargento Bruno Matias Manhães, de 45 anos, era lotado no Batalhão de Policiamento em Vias Expressas (BPVE). A Polícia Civil vai investigar o assassinato.",https://g1.globo.com/rj/rio-de-janeiro/noticia/2025/02/18/policial-militar-morto-em-bangu.ghtml
265,Tornadinho’? Fenômeno levanta poeira e lixo em Seropédica; VÍDEO,"Segundo especialistas, redemoinhos são provocados por altas temperaturas e baixa umidade.",https://g1.globo.com/rj/rio-de-janeiro/noticia/2025/02/18/video-redemoinho-levanta-poeira-na-estacao-de-tratamento-de-residuos-de-seropedica.ghtml
266,Autoridades dos EUA e Rússia se reúnem para discutir guerra na Ucrânia,"Encontro em Riade, na Arábia Saudita, marcou primeira discussão oficial entre os dois países sobre um acordo para o fim do conflito. Russos chamaram encontro de conversa séria. Zelensky invalidou encontro, que não teve representante ucraniano.",https://g1.globo.com/mundo/noticia/2025/02/18/reuniao-eua-russia-arabia-saudita-guerra-ucrania.ghtml
267,Os brasileiros que tentaram asilo e acabaram deportados por Trump: 'Só conheci os EUA de dentro da prisão',"A estratégia de se entregar na fronteira com o México, usada por muitos brasileiros, ficou quase impossível após o início do segundo mandato de Donald Trump.",https://g1.globo.com/mundo/noticia/2025/02/18/os-brasileiros-que-tentaram-asilo-e-acabaram-deportados-por-trump-so-conheci-os-eua-de-dentro-da-prisao.ghtml
268,"Polícia prende 37 em operação contra roubo de celulares; bando ainda 
ameaçava vítimas para desbloqueá-los","Agentes saíram para cumprir 43 mandados de prisão. Ladrões agiam na Central do Brasil, no Calçadão de Bangu e no Centro de Duque de Caxias.",https://g1.globo.com/rj/rio-de-janeiro/noticia/2025/02/18/operacao-contra-o-roubo-de-celulares-e-extorsao.ghtml
269,Série Ouro: União da Ilha conta a história de Marietta Baderna,União da Ilha leva a história de Marietta Baderna para a Sapucaí em busca do Grupo Especial.,https://g1.globo.com/rj/rio-de-janeiro/carnaval/2025/noticia/2025/02/18/serie-ouro-uniao-da-ilha-conta-a-historia-de-marietta-baderna.ghtml
270,"Inflação entre 4% e 5% está dentro da normalidade do Plano Real, diz Haddad","Ministro da Fazenda está na Arábia Saudita, onde participou do painel ""A Path for Emerging Market Resilience"" em evento do Fundo Monetário Internacional (FMI).",https://g1.globo.com/economia/noticia/2025/02/17/inflacao-entre-4percent-e-5percent-esta-dentro-da-normalidade-do-plano-real-diz-haddad.ghtml
271,Biquini Cavadão prepara álbum com músicas inéditas e turnê pelo Brasil para festejar 40 anos de vida da banda,"Formado em 1985, grupo apresenta faixas como ‘Mãos’, ‘Uma viagem’ e ‘Você tem o que merece ter’ no disco feito no Rio com produção de Paul Ralphes.",https://g1.globo.com/pop-arte/musica/blog/mauro-ferreira/post/2025/02/17/biquini-cavadao-prepara-album-com-musicas-ineditas-e-turne-pelo-brasil-para-festejar-40-anos-de-vida-da-banda.ghtml
272,"Ônibus bate de frente em van escolar cheia de crianças em Guaianases, na Zona Leste de SP","Acidente aconteceu por volta das 6h20 da manhã, na rua Raul Seixas. Segundo a Polícia Militar, apesar do susto, não houve feridos.",https://g1.globo.com/sp/sao-paulo/noticia/2025/02/17/onibus-bate-de-frente-em-van-escolar-cheia-de-criancas-em-guaianases-na-zona-leste-de-sp.ghtml
273,Polícia começa a ouvir homens que constam como proprietários da fábrica de confecção de fantasias que pegou fogo no Rio,O empresário Hélio Araújo de Oliveira e seu irmão foram ouvidos. Uma das vítimas do incêndio morreu e outras seguem internadas.,https://g1.globo.com/rj/rio-de-janeiro/carnaval/2025/noticia/2025/02/17/policia-comeca-a-ouvir-homens-que-constam-como-proprietarios-da-fabrica-de-confeccao-de-fantasias-que-pegou-fogo-no-rio.ghtml
274,Pronto-socorro do Hospital São Paulo é reinaugurado após quase 3 anos fechado para reforma; obra custou R$ 23 milhões,"Unidade funcionará como referência para emergências na Zona Sul da capital, recebendo apenas pacientes encaminhados pelo SAMU, pelos bombeiros ou transferidos de outros hospitais. Serão 70 leitos para demandas de alta complexidade, tanto de crianças quanto de adultos.",https://g1.globo.com/sp/sao-paulo/noticia/2025/02/17/pronto-socorro-do-hospital-sao-paulo-e-reinaugurado-apos-quase-3-anos-fechado-para-reforma-obra-custou-r-23-milhoes.ghtml
275,"Lula sobe tom contra tarifas e ameaças de Trump: 'Cadê a democracia, cadê o livre comércio?'","Lula criticou anúncios de Trump sobre elevar taxação sobre importações e deportar imigrantes. 'Eles têm que respeitar as coisas que nós fazemos aqui dentro. Esse país é nosso', emendou.",https://g1.globo.com/politica/noticia/2025/02/17/lula-sobe-tom-contra-tarifas-e-ameacas-de-trump-cade-a-democracia-cade-o-livre-comercio.ghtml
276,"Em meio a calorão, RJ tem 200 escolas públicas sem ar-condicionado; alunos protestam",A cidade do Rio entrou no nível 4 de calor – em uma escala de 5. É a primeira vez o protocolo é acionado desde que está em vigor.,https://g1.globo.com/rj/rio-de-janeiro/blog/edimilson-avila/post/2025/02/17/em-meio-a-calorao-rj-tem-escolas-publicas-sem-ar-condicionado.ghtml
277,CNJ deve votar nesta terça-feira regras gerais para uso da Inteligência Artificial na Justiça,"Resolução deixa claro que o uso da ferramenta deve ser de forma auxiliar e complementar. Na prática, a IA não pode ser um instrumento autônomo de tomada de decisões.",https://g1.globo.com/politica/noticia/2025/02/18/cnj-deve-votar-nesta-terca-feira-regras-gerais-para-uso-da-inteligencia-artificial-na-justica.ghtml
278,CNU divulga 3ª lista de convocação para cursos de formação; veja como acessar,Aprovados precisam confirmar interesse em participar até esta quarta-feira (19) para garantir a vaga. Classificação definitiva sai no próximo dia 28.,https://g1.globo.com/trabalho-e-carreira/concursos/noticia/2025/02/18/cnu-divulga-3a-lista-de-convocacao-para-cursos-de-formacao-veja-como-acessar.ghtml
279,"Concurso do Ibama: inscrições para 460 vagas e salários de até R$ 9,9 mil terminam nesta terça","A seleção preencherá vagas para os cargos de analista administrativo e analista ambiental. Para ambos os cargos, são aceitos diplomas de nível superior em qualquer área de formação.",https://g1.globo.com/trabalho-e-carreira/concursos/noticia/2025/02/18/concurso-do-ibama-inscricoes-para-460-vagas-e-salarios-de-ate-r-99-mil-terminam-nesta-terca.ghtml
280,3 chaves para entender o escândalo de criptomoeda envolvendo Javier Milei,Governo abriu investigação e oposição pediu impeachment de Milei depois que o presidente argentino se envolveu em uma polêmica com uma criptomoeda,https://g1.globo.com/economia/noticia/2025/02/18/3-chaves-para-entender-o-escandalo-de-criptomoeda-envolvendo-javier-milei.ghtml
281,Rio segue com forte calor nesta terça e previsão de 41°C,O Rio de Janeiro registrou o dia mais quente do verão na última segunda-feira (17). A cidade tem pontos de hidratação e resfriamento disponíveis para a população.,https://g1.globo.com/rj/rio-de-janeiro/noticia/2025/02/18/rio-segue-com-forte-calor-nesta-terca-e-previsao-de-41c.ghtml
282,Mega-Sena pode pagar R$ 90 milhões nesta terça-feira,Apostas podem ser feitas até as 19h em lotéricas ou pela internet.,https://g1.globo.com/loterias/mega-sena/noticia/2025/02/18/mega-sena-pode-pagar-r-90-milhoes-nesta-terca-feira.ghtml
283,Paulo Maluf tem 19 imóveis penhorados para pagar dívida de R$ 417 milhões,"Processo foi iniciado na Justiça de São Paulo em 1993, ou seja, há 32 anos. Em 2007 a condenação foi definitiva; valores ainda não foram pagos. Defesa do ex-prefeito da capital disse que vai recorrer da decisão.",https://g1.globo.com/sp/sao-paulo/noticia/2025/02/17/paulo-maluf-tem-19-imoveis-penhorados-para-pagar-divida-de-r-417-milhoes.ghtml
284,"Cacau Protásio anuncia que não vai desfilar na União da Ilha por falta de croqui, e escola fala em falta de comunicação",A atriz divulgou uma nota anunciando a saída do desfile deste ano e disse que 'não é um adeus'.,https://g1.globo.com/rj/rio-de-janeiro/carnaval/2025/noticia/2025/02/17/cacau-protassio-anuncia-que-nao-ira-desfilar-na-uniao-da-ilha.ghtml
285,'Não vai dar': sobrevivente da explosão de avião em Ubatuba disse em depoimento que temeu 'pista curta' ao sobrevoar aeroporto,Uma pessoa morreu e outras seis ficaram feridas. Polícia Civil concluiu nesta segunda-feira (17) o inquérito do acidente e encaminhou a investigação para a Polícia Federal.,https://g1.globo.com/sp/vale-do-paraiba-regiao/noticia/2025/02/17/em-depoimento-para-a-policia-sobrevivente-de-explosao-de-aviao-em-ubatuba-contou-que-temeu-pista-curta-do-aeroporto-antes-do-acidente.ghtml
286,Acidente em Toronto: conheça o modelo do avião que capotou durante pouso,"Segundo o Flight Radar, a aeronave é do modelo Mitsubishi CRJ-900LR. Avião saiu de Minneapolis e capotou na pista do aeroporto canadense. As operações no local foram interrompidas.",https://g1.globo.com/mundo/noticia/2025/02/17/acidente-em-toronto-conheca-o-modelo-do-aviao-que-capotou-durante-pouso.ghtml
287,Ameaças diárias de punição e 16 horas de trabalho para aplicar golpes: brasileiro vítima de tráfico humano relata rotina de escravidão por máfia,"A punição era eletrochoque, espancamento ou squat down, que é fazer agachamento, contou Phelipe Ferreira ao g1. Ele e Luckas Santos aceitaram promessas falsas de emprego e acabaram vítimas de tráfico humano.",https://g1.globo.com/sp/sao-paulo/noticia/2025/02/17/ameacas-diarias-de-punicao-e-16-horas-de-trabalho-para-aplicar-golpes-brasileiro-vitima-de-trafico-humano-relata-rotina-de-escravidao-por-mafia.ghtml
288,"Castro posta vídeo de demolição de 'fortaleza' de traficante que teria ordenado ataque a delegacia; 20 foram presos, diz governador","Tentativa de invasão para resgatar preso em Duque de Caxias foi, segundo a investigação, coordenada pelo traficante Joab da Conceição Silva, que está foragido.",https://g1.globo.com/rj/rio-de-janeiro/noticia/2025/02/17/castro-posta-video-de-demolicao-de-fortaleza-de-traficante-que-teria-ordenado-ataque-a-delegacia.ghtml
289,Biquini Cavadão prepara álbum com músicas inéditas e turnê pelo Brasil para festejar 40 anos de vida da banda,"Formado em 1985, grupo apresenta faixas como ‘Mãos’, ‘Uma viagem’ e ‘Você tem o que merece ter’ no disco feito no Rio com produção de Paul Ralphes.",https://g1.globo.com/pop-arte/musica/blog/mauro-ferreira/post/2025/02/17/biquini-cavadao-prepara-album-com-musicas-ineditas-e-turne-pelo-brasil-para-festejar-40-anos-de-vida-da-banda.ghtml
290,"Ônibus bate de frente em van escolar cheia de crianças em Guaianases, na Zona Leste de SP","Acidente aconteceu por volta das 6h20 da manhã, na rua Raul Seixas. Segundo a Polícia Militar, apesar do susto, não houve feridos.",https://g1.globo.com/sp/sao-paulo/noticia/2025/02/17/onibus-bate-de-frente-em-van-escolar-cheia-de-criancas-em-guaianases-na-zona-leste-de-sp.ghtml
291,Polícia começa a ouvir homens que constam como proprietários da fábrica de confecção de fantasias que pegou fogo no Rio,O empresário Hélio Araújo de Oliveira e seu irmão foram ouvidos. Uma das vítimas do incêndio morreu e outras seguem internadas.,https://g1.globo.com/rj/rio-de-janeiro/carnaval/2025/noticia/2025/02/17/policia-comeca-a-ouvir-homens-que-constam-como-proprietarios-da-fabrica-de-confeccao-de-fantasias-que-pegou-fogo-no-rio.ghtml
292,Pronto-socorro do Hospital São Paulo é reinaugurado após quase 3 anos fechado para reforma; obra custou R$ 23 milhões,"Unidade funcionará como referência para emergências na Zona Sul da capital, recebendo apenas pacientes encaminhados pelo SAMU, pelos bombeiros ou transferidos de outros hospitais. Serão 70 leitos para demandas de alta complexidade, tanto de crianças quanto de adultos.",https://g1.globo.com/sp/sao-paulo/noticia/2025/02/17/pronto-socorro-do-hospital-sao-paulo-e-reinaugurado-apos-quase-3-anos-fechado-para-reforma-obra-custou-r-23-milhoes.ghtml
293,"Lula sobe tom contra tarifas e ameaças de Trump: 'Cadê a democracia, cadê o livre comércio?'","Lula criticou anúncios de Trump sobre elevar taxação sobre importações e deportar imigrantes. 'Eles têm que respeitar as coisas que nós fazemos aqui dentro. Esse país é nosso', emendou.",https://g1.globo.com/politica/noticia/2025/02/17/lula-sobe-tom-contra-tarifas-e-ameacas-de-trump-cade-a-democracia-cade-o-livre-comercio.ghtml
294,"Em meio a calorão, RJ tem 200 escolas públicas sem ar-condicionado; alunos protestam",A cidade do Rio entrou no nível 4 de calor – em uma escala de 5. É a primeira vez o protocolo é acionado desde que está em vigor.,https://g1.globo.com/rj/rio-de-janeiro/blog/edimilson-avila/post/2025/02/17/em-meio-a-calorao-rj-tem-escolas-publicas-sem-ar-condicionado.ghtml
295,Camila Cabello é anunciada no The Town 2025 no dia de Katy Perry,"Cantora foi anunciada no dia 14 de setembro no festival, que acontece no Autódromo de Interlagos, em São Paulo. Ela esteve no Brasil em 2018 e no Rock in Rio 2022.",https://g1.globo.com/pop-arte/musica/noticia/2025/02/17/camila-cabello-e-anunciada-no-the-town-2025-no-dia-de-katy-perry.ghtml
296,"Tentativa de homicídio contra prefeito de Taboão da Serra durante campanha em 2024 foi forjada, concluem polícia e MP","Candidato à reeleição, Aprigio (Podemos) foi baleado no ombro no seu carro blindado na cidade da Grande SP. Segundo a investigação, objetivo da farsa era sensibilizar eleitores a votarem nele. Defesa alega inocência.",https://g1.globo.com/sp/sao-paulo/eleicoes/2024/noticia/2025/02/17/tentativa-de-homicidio-contra-prefeito-de-taboao-da-serra-em-2024-foi-forjada-concluem-policia-e-mp.ghtml
297,"Homem de 58 anos morre durante caminhada dentro do Parque Ceret, no Tatuapé, Zona Leste de SP",Secretaria da Segurança Pública afirmou que o homem não apresentava sinais de violência. Caso foi encaminhado para o 30º Distrito Policial do bairro e registrado como morte suspeita.,https://g1.globo.com/sp/sao-paulo/noticia/2025/02/17/homem-de-58-anos-morre-durante-caminhada-dentro-do-parque-ceret-no-tatuape-zona-leste-de-sp.ghtml
298,"'Está isolado, capturado. É outro Lula', diz advogado aliado do presidente em carta aberta",Criminalista Kakay é um dos mais próximos advogados do PT; foi na casa dele que Lula comemorou sua diplomação em 2022.,https://g1.globo.com/politica/blog/andreia-sadi/post/2025/02/17/advogado-aliado-lula-manda-carta-a-governistas-sobre-lula-3.ghtml
299,Prefeitura do Rio e Polícia Civil realizam operação em Instituição de Longa Permanência para Idosos clandestina,Agentes da Secretaria de Envelhecimento Saudável e da Vigilância Sanitária vistoriam o local após recebimento de denúncia de maus-tratos.,https://g1.globo.com/rj/rio-de-janeiro/noticia/2025/02/17/prefeitura-do-rio-e-policia-civil-realizam-operacao-em-asilo-na-zona-oeste-do-rio.ghtml
300,"PM inicia 2ª fase da Operação Impacto, contra roubos de veículos e de rua, agora na Baixada Fluminense","Mais de 200 PMs estão nas ruas de Duque de Caxias, na ação que não tem data para terminar.",https://g1.globo.com/rj/rio-de-janeiro/noticia/2025/02/17/pm-inicia-2a-fase-da-operacao-impacto.ghtml
301,"Após falha, trens da Linha 12-Safira voltam a circular normalmente entre estações Calmon Viana e Jardim Romano",CPTM informou que o sistema Paese foi acionado para atender os passageiros entre as estações Itaquaquecetuba e Itaim Paulista.,https://g1.globo.com/sp/sao-paulo/noticia/2025/02/17/problemas-tecnicos-no-sistema-de-energia-afetam-trens-da-linha-12-safira.ghtml
302,MPF cria 'Gaeco Nacional' para reforçar o combate ao crime organizado; veja regras,"Estruturas desse tipo já existem nos MPs locais e nas procuradorias estaduais do MPF. Grupo dará apoio logístico e operacional em ações contra terrorismo, tráfico internacional e crimes contra indígenas, por exemplo.",https://g1.globo.com/politica/noticia/2025/02/17/mpf-cria-gaeco-nacional-para-combater-crime-organizado.ghtml
303,Acidente de avião em Quadra: piloto era experiente e participou de projeto que refez a rota do Correio Aéreo Nacional,"Nelson José Ponzoni, de 77 anos, que pilotava pequeno porte que caiu e deixou duas pessoas mortas em Quadra, no interior de São Paulo, neste sábado (15) tinha mais de 50 anos de experiência na aviação.",https://g1.globo.com/sp/itapetininga-regiao/noticia/2025/02/17/acidente-de-aviao-em-quadra-piloto-era-experiente-e-participou-de-projeto-que-refez-a-rota-do-correio-aereo-nacional.ghtml
304,"Representantes dos EUA e Rússia se reunirão nesta terça-feira, diz Kremlin","Encontro ocorrerá em Riade, na Arábia Saudita, e terá como pauta a restauração das relações bilaterais entre os países e início de tratativas sobre um acordo para o fim da guerra na Ucrânia, segundo o governo russo.",https://g1.globo.com/mundo/noticia/2025/02/17/eua-russia-vao-se-reunir-terca-feira-diz-kremlin.ghtml
305,Veja como ficou a Delegacia de Campos Elíseos por dentro após ataque; prédio é interditado,A instituição orienta procurar a 59ª DP (Duque de Caxias) até que a distrital seja reaberta.,https://g1.globo.com/rj/rio-de-janeiro/noticia/2025/02/17/delegacia-de-duque-de-caxias-alvo-de-ataque-a-tiros-e-interditada.ghtml
306,É #FAKE vídeo em que famosos usam camiseta com Estrela de Davi e dedo do meio para Kanye West,"Autor do registro é criador de conteúdos que usam inteligência artificial, e ferramentas de checagem apontaram o uso desse recurso. Além disso, o Instagram sinalizou que vídeo é falso, e a atriz Scarlett Johansson protestou contra o uso de sua imagem sem autorização.",https://g1.globo.com/fato-ou-fake/noticia/2025/02/17/e-fake-video-em-que-famosos-usam-camiseta-com-estrela-de-davi-e-dedo-do-meio-para-kanye-west.ghtml
307,'Estou na UTI à base de morfina': médica chutada e mordida por ladrões para levar aliança ficou com costela quebrada; VÍDEO,"Mulher de 67 anos foi vítima de tentativa de assalto enquanto se exercitava na Zona Oeste da capital no sábado (15). Ao g1, ela disse que costuma correr na região há 15 anos. Polícia ainda não identificou suspeitos.",https://g1.globo.com/sp/sao-paulo/noticia/2025/02/17/estou-na-uti-a-base-de-morfina-medica-diz-que-teve-costela-quebrada-por-assaltante-que-mordeu-seu-dedo-para-roubar-alianca-em-sp-video.ghtml
